date,meteors
2019-06-01,3
2019-06-01,10
2019-06-01,3
2019-06-01,0
2019-06-01,7
2019-06-01,1
2019-06-01,7
2019-06-01,1
2019-06-01,11
2019-06-01,5
2019-06-01,0
2019-06-01,9
2019-06-01,3
2019-06-01,9
2019-06-02,2
2019-06-02,1
2019-06-02,3
2019-06-02,0
2019-06-02,0
2019-06-02,3
2019-06-02,0
2019-06-02,0
2019-06-02,2
2019-06-02,0
2019-06-02,0
2019-06-02,3
2019-06-02,4
2019-06-02,16
2019-06-02,2
2019-06-02,0
2019-06-02,8
2019-06-02,3
2019-06-02,0
2019-06-02,8
2019-06-03,0
2019-06-03,0
2019-06-03,3
2019-06-03,1
2019-06-03,1
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,1
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,0
2019-06-03,10
2019-06-03,8
2019-06-03,7
2019-06-03,5
2019-06-03,3
2019-06-03,17
2019-06-03,1
2019-06-03,10
2019-06-04,2
2019-06-04,0
2019-06-04,3
2019-06-04,4
2019-06-04,4
2019-06-04,7
2019-06-04,2
2019-06-04,1
2019-06-04,4
2019-06-04,7
2019-06-04,3
2019-06-04,0
2019-06-04,1
2019-06-04,1
2019-06-04,4
2019-06-04,0
2019-06-04,0
2019-06-04,0
2019-06-04,1
2019-06-04,11
2019-06-04,1
2019-06-04,8
2019-06-04,2
2019-06-04,6
2019-06-04,4
2019-06-04,5
2019-06-04,2
2019-06-04,9
2019-06-05,2
2019-06-05,5
2019-06-05,4
2019-06-05,3
2019-06-05,0
2019-06-05,8
2019-06-05,2
2019-06-05,5
2019-06-05,3
2019-06-05,0
2019-06-05,6
2019-06-05,1
2019-06-05,0
2019-06-05,6
2019-06-06,0
2019-06-06,1
2019-06-06,2
2019-06-06,0
2019-06-06,0
2019-06-06,2
2019-06-06,3
2019-06-06,0
2019-06-06,3
2019-06-06,4
2019-06-06,0
2019-06-06,14
2019-06-06,1
2019-06-06,0
2019-06-06,1
2019-06-06,10
2019-06-07,1
2019-06-07,0
2019-06-07,6
2019-06-07,1
2019-06-07,1
2019-06-07,1
2019-06-07,0
2019-06-07,3
2019-06-07,13
2019-06-08,0
2019-06-08,0
2019-06-08,0
2019-06-08,1
2019-06-08,0
2019-06-08,0
2019-06-08,0
2019-06-08,0
2019-06-08,2
2019-06-08,1
2019-06-08,1
2019-06-08,0
2019-06-08,0
2019-06-08,1
2019-06-08,0
2019-06-08,1
2019-06-08,2
2019-06-08,1
2019-06-08,0
2019-06-08,0
2019-06-08,0
2019-06-08,0
2019-06-08,1
2019-06-08,0
2019-06-08,0
2019-06-08,1
2019-06-08,0
2019-06-08,3
2019-06-08,0
2019-06-08,11
2019-06-08,4
2019-06-08,0
2019-06-08,9
2019-06-09,1
2019-06-09,2
2019-06-09,2
2019-06-09,0
2019-06-09,0
2019-06-09,3
2019-06-09,0
2019-06-09,0
2019-06-09,1
2019-06-09,0
2019-06-09,0
2019-06-09,0
2019-06-09,2
2019-06-09,1
2019-06-09,4
2019-06-09,2
2019-06-09,1
2019-06-09,4
2019-06-09,3
2019-06-09,7
2019-06-09,0
2019-06-09,1
2019-06-09,3
2019-06-09,1
2019-06-09,3
2019-06-09,0
2019-06-09,1
2019-06-09,0
2019-06-09,1
2019-06-09,1
2019-06-10,1
2019-06-10,0
2019-06-10,2
2019-06-10,0
2019-06-10,2
2019-06-10,0
2019-06-10,1
2019-06-11,0
2019-06-11,1
2019-06-11,4
2019-06-11,0
2019-06-11,0
2019-06-11,1
2019-06-22,1
2019-06-22,9
2019-06-22,1
2019-06-22,7
2019-06-22,1
2019-06-22,8
2019-06-22,0
2019-06-22,0
2019-06-22,3
2019-06-23,2
2019-06-23,1
2019-06-23,7
2019-06-23,6
2019-06-23,0
2019-06-23,4
2019-06-24,1
2019-06-24,0
2019-06-24,7
2019-06-24,3
2019-06-24,0
2019-06-24,11
2019-06-25,4
2019-06-25,0
2019-06-25,7
2019-06-25,2
2019-06-25,0
2019-06-25,9
2019-06-25,1
2019-06-25,3
2019-06-25,7
2019-06-26,4
2019-06-26,5
2019-06-26,3
2019-06-26,0
2019-06-26,5
2019-06-26,3
2019-06-26,1
2019-06-26,0
2019-06-26,7
2019-06-26,2
2019-06-27,0
2019-06-27,2
2019-06-27,11
2019-06-27,5
2019-06-27,7
2019-06-27,1
2019-06-27,4
2019-06-27,1
2019-06-27,7
2019-06-27,4
2019-06-27,2
2019-06-27,1
2019-06-27,2
2019-06-27,3
2019-06-27,7
2019-06-27,0
2019-06-27,0
2019-06-27,0
2019-06-27,0
2019-06-27,1
2019-06-27,9
2019-06-27,4
2019-06-27,8
2019-06-27,1
2019-06-27,5
2019-06-27,2
2019-06-27,4
2019-06-27,5
2019-06-27,4
2019-06-27,2
2019-06-27,5
2019-06-27,2
2019-06-27,5
2019-06-27,3
2019-06-27,0
2019-06-27,5
2019-06-27,0
2019-06-27,0
2019-06-27,11
2019-06-27,2
2019-06-27,5
2019-06-27,1
2019-06-27,5
2019-06-27,3
2019-06-27,4
2019-06-27,2
2019-06-27,4
2019-06-27,1
2019-06-27,4
2019-06-27,1
2019-06-27,4
2019-06-27,0
2019-06-27,0
2019-06-27,0
2019-06-27,1
2019-06-27,1
2019-06-27,6
2019-06-27,0
2019-06-27,0
2019-06-27,2
2019-06-28,0
2019-06-28,4
2019-06-28,0
2019-06-28,4
2019-06-28,3
2019-06-28,4
2019-06-28,1
2019-06-28,4
2019-06-28,0
2019-06-28,0
2019-06-28,0
2019-06-28,1
2019-06-28,3
2019-06-28,0
2019-06-28,0
2019-06-28,1
2019-06-28,1
2019-06-28,0
2019-06-28,0
2019-06-28,7
2019-06-28,1
2019-06-28,0
2019-06-28,10
2019-06-29,0
2019-06-29,0
2019-06-29,8
2019-06-29,3
2019-06-29,0
2019-06-29,5
2019-06-29,2
2019-06-29,1
2019-06-29,7
2019-06-29,1
2019-06-29,0
2019-06-29,6
2019-06-30,2
2019-06-30,0
2019-06-30,7
2019-06-30,1
2019-06-30,0
2019-06-30,8
2019-06-30,1
2019-06-30,0
2019-06-30,8
2019-06-30,0
2019-06-30,0
2019-06-30,3
2019-07-01,1
2019-07-01,0
2019-07-01,1
2019-07-01,2
2019-07-01,2
2019-07-01,0
2019-07-01,0
2019-07-01,6
2019-07-01,3
2019-07-01,0
2019-07-01,0
2019-07-01,9
2019-07-02,0
2019-07-02,0
2019-07-02,1
2019-07-02,2
2019-07-02,4
2019-07-02,14
2019-07-02,1
2019-07-02,7
2019-07-02,0
2019-07-02,4
2019-07-02,1
2019-07-02,19
2019-07-02,3
2019-07-02,1
2019-07-02,0
2019-07-02,6
2019-07-02,1
2019-07-02,0
2019-07-02,0
2019-07-02,8
2019-07-02,3
2019-07-02,0
2019-07-02,0
2019-07-02,10
2019-07-02,3
2019-07-02,0
2019-07-02,0
2019-07-02,9
2019-07-03,2
2019-07-03,1
2019-07-03,0
2019-07-03,5
2019-07-03,4
2019-07-03,0
2019-07-03,1
2019-07-03,9
2019-07-05,1
2019-07-05,1
2019-07-05,10
2019-07-08,1
2019-07-08,2
2019-07-09,2
2019-07-09,1
2019-07-09,4
2019-07-09,10
2019-07-09,4
2019-07-09,1
2019-07-09,1
2019-07-09,7
2019-07-09,2
2019-07-09,0
2019-07-09,0
2019-07-09,10
2019-07-11,0
2019-07-11,0
2019-07-11,2
2019-07-11,1
2019-07-11,0
2019-07-11,2
2019-07-11,1
2019-07-11,3
2019-07-11,4
2019-07-11,0
2019-07-11,1
2019-07-11,1
2019-07-11,0
2019-07-11,0
2019-07-11,0
2019-07-12,3
2019-07-12,2
2019-07-12,8
2019-07-13,3
2019-07-13,6
2019-07-19,0
2019-07-19,0
2019-07-19,1
2019-07-19,1
2019-07-19,3
2019-07-20,0
2019-07-20,0
2019-07-20,0
2019-07-20,2
2019-07-20,6
2019-07-20,0
2019-07-20,0
2019-07-20,0
2019-07-20,2
2019-07-20,5
2019-07-21,0
2019-07-21,0
2019-07-21,0
2019-07-21,3
2019-07-21,6
2019-07-21,0
2019-07-21,0
2019-07-21,0
2019-07-21,0
2019-07-21,1
2019-07-21,0
2019-07-21,0
2019-07-21,0
2019-07-21,0
2019-07-21,1
2019-07-23,0
2019-07-23,0
2019-07-23,0
2019-07-23,0
2019-07-23,1
2019-07-23,1
2019-07-23,2
2019-07-23,2
2019-07-23,0
2019-07-23,4
2019-07-23,2
2019-07-23,19
2019-07-23,1
2019-07-23,0
2019-07-23,1
2019-07-23,0
2019-07-23,11
2019-07-23,1
2019-07-23,2
2019-07-23,2
2019-07-23,1
2019-07-23,12
2019-07-23,1
2019-07-23,2
2019-07-23,2
2019-07-23,1
2019-07-23,7
2019-07-24,1
2019-07-24,1
2019-07-24,1
2019-07-24,0
2019-07-24,1
2019-07-24,1
2019-07-24,1
2019-07-24,3
2019-07-24,10
2019-07-24,9
2019-07-24,2
2019-07-24,2
2019-07-24,5
2019-07-24,17
2019-07-24,3
2019-07-24,2
2019-07-24,2
2019-07-24,1
2019-07-24,9
2019-07-24,11
2019-07-24,1
2019-07-24,2
2019-07-24,4
2019-07-24,11
2019-07-24,5
2019-07-24,2
2019-07-24,1
2019-07-24,1
2019-07-24,11
2019-07-24,4
2019-07-24,0
2019-07-24,1
2019-07-24,1
2019-07-24,15
2019-07-24,4
2019-07-24,1
2019-07-24,1
2019-07-24,2
2019-07-24,8
2019-07-24,1
2019-07-24,1
2019-07-24,3
2019-07-24,3
2019-07-24,11
2019-07-24,4
2019-07-24,1
2019-07-24,1
2019-07-24,3
2019-07-24,10
2019-07-24,4
2019-07-24,0
2019-07-24,3
2019-07-24,3
2019-07-24,9
2019-07-24,4
2019-07-24,0
2019-07-24,1
2019-07-24,2
2019-07-24,8
2019-07-25,0
2019-07-25,0
2019-07-25,0
2019-07-25,2
2019-07-25,2
2019-07-25,0
2019-07-25,6
2019-07-25,1
2019-07-25,0
2019-07-25,8
2019-07-25,1
2019-07-25,0
2019-07-25,2
2019-07-25,0
2019-07-25,3
2019-07-25,0
2019-07-25,4
2019-07-25,0
2019-07-25,4
2019-07-25,0
2019-07-25,1
2019-07-25,9
2019-07-25,0
2019-07-25,0
2019-07-25,0
2019-07-25,0
2019-07-25,2
2019-07-25,0
2019-07-25,1
2019-07-25,1
2019-07-25,2
2019-07-25,1
2019-07-25,2
2019-07-25,0
2019-07-25,0
2019-07-25,2
2019-07-25,2
2019-07-25,0
2019-07-25,1
2019-07-25,8
2019-07-25,0
2019-07-25,0
2019-07-25,8
2019-07-25,0
2019-07-25,1
2019-07-25,0
2019-07-25,4
2019-07-25,6
2019-07-25,1
2019-07-25,0
2019-07-25,1
2019-07-25,2
2019-07-25,0
2019-07-25,1
2019-07-25,0
2019-07-25,2
2019-07-25,3
2019-07-25,11
2019-07-25,1
2019-07-25,0
2019-07-25,0
2019-07-25,1
2019-07-25,4
2019-07-25,5
2019-07-25,5
2019-07-25,1
2019-07-25,9
2019-07-25,6
2019-07-25,14
2019-07-25,0
2019-07-25,0
2019-07-25,3
2019-07-25,2
2019-07-25,11
2019-07-25,2
2019-07-25,0
2019-07-25,6
2019-07-25,3
2019-07-25,17
2019-07-25,0
2019-07-25,5
2019-07-25,0
2019-07-25,0
2019-07-25,5
2019-07-25,0
2019-07-25,2
2019-07-25,1
2019-07-25,0
2019-07-25,2
2019-07-25,0
2019-07-25,0
2019-07-25,2
2019-07-25,2
2019-07-25,2
2019-07-25,6
2019-07-25,1
2019-07-25,0
2019-07-25,1
2019-07-25,4
2019-07-25,6
2019-07-25,5
2019-07-25,6
2019-07-25,2
2019-07-25,6
2019-07-25,7
2019-07-25,1
2019-07-25,3
2019-07-25,3
2019-07-25,8
2019-07-25,3
2019-07-25,1
2019-07-25,2
2019-07-25,12
2019-07-25,1
2019-07-25,1
2019-07-25,0
2019-07-25,7
2019-07-25,0
2019-07-25,1
2019-07-25,7
2019-07-25,2
2019-07-25,0
2019-07-25,3
2019-07-25,1
2019-07-25,2
2019-07-25,4
2019-07-25,2
2019-07-25,2
2019-07-25,3
2019-07-25,17
2019-07-25,0
2019-07-25,0
2019-07-25,2
2019-07-25,1
2019-07-25,1
2019-07-25,4
2019-07-25,2
2019-07-25,2
2019-07-25,3
2019-07-25,1
2019-07-25,8
2019-07-25,4
2019-07-25,0
2019-07-25,2
2019-07-25,4
2019-07-25,13
2019-07-25,1
2019-07-25,8
2019-07-25,0
2019-07-25,0
2019-07-25,2
2019-07-25,1
2019-07-25,0
2019-07-25,0
2019-07-25,0
2019-07-25,1
2019-07-25,1
2019-07-25,1
2019-07-25,2
2019-07-25,0
2019-07-25,6
2019-07-25,9
2019-07-25,0
2019-07-25,2
2019-07-25,0
2019-07-25,6
2019-07-25,0
2019-07-25,1
2019-07-25,0
2019-07-25,0
2019-07-25,2
2019-07-25,1
2019-07-25,0
2019-07-25,4
2019-07-25,2
2019-07-25,3
2019-07-25,6
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,0
2019-07-26,3
2019-07-26,1
2019-07-26,1
2019-07-26,0
2019-07-26,1
2019-07-26,1
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,1
2019-07-26,4
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,2
2019-07-26,2
2019-07-26,2
2019-07-26,0
2019-07-26,0
2019-07-26,2
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,4
2019-07-26,2
2019-07-26,1
2019-07-26,3
2019-07-26,6
2019-07-26,16
2019-07-26,2
2019-07-26,1
2019-07-26,1
2019-07-26,1
2019-07-26,5
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,3
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,2
2019-07-26,1
2019-07-26,1
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,6
2019-07-26,5
2019-07-26,1
2019-07-26,1
2019-07-26,6
2019-07-26,8
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,4
2019-07-26,1
2019-07-26,1
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,3
2019-07-26,1
2019-07-26,2
2019-07-26,3
2019-07-26,2
2019-07-26,3
2019-07-26,2
2019-07-26,3
2019-07-26,11
2019-07-26,1
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,1
2019-07-26,3
2019-07-26,1
2019-07-26,2
2019-07-26,2
2019-07-26,3
2019-07-26,3
2019-07-26,2
2019-07-26,3
2019-07-26,7
2019-07-26,16
2019-07-26,5
2019-07-26,2
2019-07-26,2
2019-07-26,2
2019-07-26,0
2019-07-26,8
2019-07-26,2
2019-07-26,0
2019-07-26,1
2019-07-26,3
2019-07-26,4
2019-07-26,6
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,1
2019-07-26,0
2019-07-26,1
2019-07-26,1
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,0
2019-07-26,0
2019-07-26,1
2019-07-26,1
2019-07-26,3
2019-07-26,4
2019-07-27,3
2019-07-27,6
2019-07-27,1
2019-07-27,0
2019-07-27,1
2019-07-27,6
2019-07-27,0
2019-07-27,4
2019-07-27,0
2019-07-27,4
2019-07-27,3
2019-07-27,5
2019-07-27,0
2019-07-27,0
2019-07-27,2
2019-07-27,1
2019-07-27,0
2019-07-27,4
2019-07-27,0
2019-07-27,0
2019-07-27,2
2019-07-27,0
2019-07-27,1
2019-07-27,2
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,6
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,1
2019-07-27,1
2019-07-27,0
2019-07-27,1
2019-07-27,1
2019-07-27,4
2019-07-27,1
2019-07-27,1
2019-07-27,2
2019-07-27,3
2019-07-27,6
2019-07-27,1
2019-07-27,2
2019-07-27,6
2019-07-27,2
2019-07-27,8
2019-07-27,3
2019-07-27,2
2019-07-27,5
2019-07-27,2
2019-07-27,4
2019-07-27,0
2019-07-27,0
2019-07-27,1
2019-07-27,0
2019-07-27,3
2019-07-27,0
2019-07-27,2
2019-07-27,10
2019-07-27,3
2019-07-27,10
2019-07-27,1
2019-07-27,2
2019-07-27,10
2019-07-27,4
2019-07-27,10
2019-07-27,5
2019-07-27,1
2019-07-27,9
2019-07-27,2
2019-07-27,18
2019-07-27,3
2019-07-27,0
2019-07-27,1
2019-07-27,1
2019-07-27,3
2019-07-27,0
2019-07-27,0
2019-07-27,1
2019-07-27,1
2019-07-27,3
2019-07-27,0
2019-07-27,0
2019-07-27,3
2019-07-27,1
2019-07-27,1
2019-07-27,1
2019-07-27,0
2019-07-27,0
2019-07-27,2
2019-07-27,1
2019-07-27,2
2019-07-27,0
2019-07-27,0
2019-07-27,1
2019-07-27,2
2019-07-27,2
2019-07-27,4
2019-07-27,0
2019-07-27,4
2019-07-27,0
2019-07-27,1
2019-07-27,2
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,1
2019-07-27,8
2019-07-27,4
2019-07-27,2
2019-07-27,0
2019-07-27,1
2019-07-27,3
2019-07-27,9
2019-07-27,2
2019-07-27,9
2019-07-27,4
2019-07-27,2
2019-07-27,2
2019-07-27,1
2019-07-27,12
2019-07-27,3
2019-07-27,1
2019-07-27,0
2019-07-27,1
2019-07-27,0
2019-07-27,0
2019-07-27,1
2019-07-27,0
2019-07-27,9
2019-07-27,2
2019-07-27,1
2019-07-27,2
2019-07-27,4
2019-07-27,12
2019-07-27,0
2019-07-27,11
2019-07-27,4
2019-07-27,1
2019-07-27,0
2019-07-27,0
2019-07-27,0
2019-07-27,2
2019-07-27,0
2019-07-27,0
2019-07-27,3
2019-07-27,2
2019-07-27,2
2019-07-27,2
2019-07-27,0
2019-07-27,1
2019-07-27,2
2019-07-27,0
2019-07-27,0
2019-07-28,0
2019-07-28,1
2019-07-28,9
2019-07-28,3
2019-07-28,2
2019-07-28,0
2019-07-28,8
2019-07-28,0
2019-07-28,0
2019-07-28,7
2019-07-28,3
2019-07-28,1
2019-07-28,1
2019-07-28,1
2019-07-28,1
2019-07-28,3
2019-07-28,2
2019-07-28,2
2019-07-28,2
2019-07-28,6
2019-07-28,3
2019-07-28,3
2019-07-28,2
2019-07-28,8
2019-07-28,0
2019-07-28,0
2019-07-28,6
2019-07-28,0
2019-07-28,4
2019-07-28,2
2019-07-28,2
2019-07-28,0
2019-07-28,6
2019-07-28,4
2019-07-28,1
2019-07-28,1
2019-07-28,7
2019-07-28,1
2019-07-28,1
2019-07-28,5
2019-07-28,3
2019-07-28,3
2019-07-28,3
2019-07-28,7
2019-07-28,0
2019-07-28,0
2019-07-28,3
2019-07-28,1
2019-07-28,1
2019-07-28,1
2019-07-28,0
2019-07-28,5
2019-07-28,0
2019-07-28,1
2019-07-28,1
2019-07-28,3
2019-07-28,0
2019-07-28,11
2019-07-28,4
2019-07-28,0
2019-07-28,3
2019-07-28,0
2019-07-28,0
2019-07-28,1
2019-07-28,0
2019-07-28,0
2019-07-28,9
2019-07-28,1
2019-07-28,0
2019-07-28,0
2019-07-28,1
2019-07-28,1
2019-07-28,0
2019-07-28,0
2019-07-28,0
2019-07-28,9
2019-07-28,1
2019-07-28,2
2019-07-28,0
2019-07-28,15
2019-07-28,1
2019-07-28,0
2019-07-28,0
2019-07-28,1
2019-07-28,0
2019-07-28,0
2019-07-28,0
2019-07-28,7
2019-07-28,1
2019-07-28,2
2019-07-28,0
2019-07-28,0
2019-07-28,2
2019-07-28,1
2019-07-28,0
2019-07-28,1
2019-07-28,9
2019-07-28,1
2019-07-28,0
2019-07-28,0
2019-07-28,3
2019-07-28,0
2019-07-28,0
2019-07-28,1
2019-07-28,1
2019-07-28,5
2019-07-28,2
2019-07-28,0
2019-07-28,3
2019-07-28,0
2019-07-28,0
2019-07-28,4
2019-07-28,0
2019-07-28,0
2019-07-28,9
2019-07-28,4
2019-07-28,8
2019-07-28,7
2019-07-28,0
2019-07-28,1
2019-07-28,15
2019-07-28,1
2019-07-28,1
2019-07-28,0
2019-07-28,2
2019-07-28,0
2019-07-28,0
2019-07-28,0
2019-07-28,0
2019-07-28,11
2019-07-28,0
2019-07-28,0
2019-07-28,0
2019-07-28,4
2019-07-28,1
2019-07-28,0
2019-07-28,7
2019-07-28,2
2019-07-28,2
2019-07-28,0
2019-07-28,0
2019-07-28,2
2019-07-28,4
2019-07-28,1
2019-07-28,0
2019-07-28,0
2019-07-28,2
2019-07-28,1
2019-07-28,1
2019-07-28,1
2019-07-28,2
2019-07-28,9
2019-07-28,1
2019-07-28,0
2019-07-28,2
2019-07-28,8
2019-07-28,2
2019-07-28,2
2019-07-28,2
2019-07-28,13
2019-07-28,0
2019-07-28,1
2019-07-28,1
2019-07-28,0
2019-07-28,1
2019-07-28,1
2019-07-28,0
2019-07-28,1
2019-07-28,12
2019-07-28,4
2019-07-28,2
2019-07-28,0
2019-07-28,1
2019-07-28,6
2019-07-28,1
2019-07-28,2
2019-07-28,2
2019-07-28,1
2019-07-28,0
2019-07-28,1
2019-07-28,1
2019-07-28,2
2019-07-28,11
2019-07-28,2
2019-07-28,11
2019-07-28,6
2019-07-28,2
2019-07-28,0
2019-07-28,20
2019-07-28,2
2019-07-28,1
2019-07-28,1
2019-07-28,0
2019-07-28,1
2019-07-28,3
2019-07-28,0
2019-07-28,1
2019-07-28,7
2019-07-29,1
2019-07-29,11
2019-07-29,2
2019-07-29,3
2019-07-29,0
2019-07-29,22
2019-07-29,2
2019-07-29,0
2019-07-29,0
2019-07-29,2
2019-07-29,1
2019-07-29,0
2019-07-29,0
2019-07-29,7
2019-07-29,2
2019-07-29,1
2019-07-29,8
2019-07-29,14
2019-07-29,2
2019-07-29,2
2019-07-29,5
2019-07-29,12
2019-07-29,14
2019-07-29,2
2019-07-29,3
2019-07-29,4
2019-07-29,11
2019-07-29,0
2019-07-29,0
2019-07-29,5
2019-07-29,4
2019-07-29,5
2019-07-29,2
2019-07-29,7
2019-07-29,4
2019-07-29,18
2019-07-29,3
2019-07-29,3
2019-07-29,0
2019-07-29,4
2019-07-29,0
2019-07-29,0
2019-07-29,8
2019-07-29,2
2019-07-29,2
2019-07-29,1
2019-07-29,10
2019-07-29,3
2019-07-29,16
2019-07-29,6
2019-07-29,0
2019-07-29,0
2019-07-29,5
2019-07-29,1
2019-07-29,0
2019-07-29,12
2019-07-29,5
2019-07-29,5
2019-07-29,1
2019-07-29,12
2019-07-29,1
2019-07-29,16
2019-07-29,1
2019-07-29,1
2019-07-29,3
2019-07-29,4
2019-07-29,0
2019-07-29,0
2019-07-29,2
2019-07-29,0
2019-07-29,1
2019-07-29,0
2019-07-29,8
2019-07-29,1
2019-07-29,1
2019-07-29,0
2019-07-29,2
2019-07-29,1
2019-07-29,2
2019-07-29,0
2019-07-29,1
2019-07-29,0
2019-07-29,0
2019-07-29,5
2019-07-29,0
2019-07-29,1
2019-07-29,4
2019-07-29,2
2019-07-29,0
2019-07-29,1
2019-07-29,2
2019-07-29,2
2019-07-29,0
2019-07-29,0
2019-07-29,2
2019-07-29,4
2019-07-29,5
2019-07-29,1
2019-07-29,0
2019-07-29,2
2019-07-29,5
2019-07-29,6
2019-07-29,9
2019-07-29,2
2019-07-29,4
2019-07-29,6
2019-07-29,5
2019-07-29,8
2019-07-29,2
2019-07-29,4
2019-07-29,3
2019-07-29,7
2019-07-29,10
2019-07-29,0
2019-07-29,2
2019-07-29,5
2019-07-29,18
2019-07-29,8
2019-07-29,0
2019-07-29,11
2019-07-29,11
2019-07-29,19
2019-07-29,4
2019-07-29,3
2019-07-29,6
2019-07-29,6
2019-07-29,12
2019-07-29,4
2019-07-29,4
2019-07-29,20
2019-07-29,2
2019-07-29,19
2019-07-29,2
2019-07-29,5
2019-07-29,18
2019-07-29,2
2019-07-29,20
2019-07-29,1
2019-07-29,3
2019-07-29,12
2019-07-29,3
2019-07-29,4
2019-07-29,6
2019-07-29,2
2019-07-29,16
2019-07-29,0
2019-07-29,1
2019-07-29,0
2019-07-29,0
2019-07-29,1
2019-07-29,3
2019-07-29,3
2019-07-29,2
2019-07-29,2
2019-07-29,3
2019-07-29,4
2019-07-29,8
2019-07-29,0
2019-07-29,0
2019-07-29,1
2019-07-29,0
2019-07-29,3
2019-07-29,6
2019-07-29,1
2019-07-29,3
2019-07-29,1
2019-07-29,0
2019-07-29,0
2019-07-29,5
2019-07-29,1
2019-07-29,1
2019-07-29,0
2019-07-29,0
2019-07-29,1
2019-07-29,4
2019-07-29,1
2019-07-29,11
2019-07-29,3
2019-07-29,6
2019-07-29,21
2019-07-29,1
2019-07-29,0
2019-07-29,1
2019-07-29,3
2019-07-29,2
2019-07-29,4
2019-07-29,1
2019-07-29,1
2019-07-29,2
2019-07-29,1
2019-07-29,3
2019-07-29,10
2019-07-29,1
2019-07-29,0
2019-07-29,2
2019-07-29,2
2019-07-29,0
2019-07-29,9
2019-07-29,2
2019-07-29,3
2019-07-29,3
2019-07-29,0
2019-07-29,0
2019-07-29,9
2019-07-29,4
2019-07-29,12
2019-07-29,4
2019-07-29,6
2019-07-29,17
2019-07-29,1
2019-07-29,0
2019-07-29,3
2019-07-29,3
2019-07-29,2
2019-07-29,3
2019-07-29,8
2019-07-29,0
2019-07-29,1
2019-07-29,0
2019-07-29,4
2019-07-29,2
2019-07-29,0
2019-07-29,0
2019-07-29,4
2019-07-29,0
2019-07-29,2
2019-07-29,6
2019-07-29,5
2019-07-29,7
2019-07-29,2
2019-07-29,0
2019-07-29,2
2019-07-29,7
2019-07-30,0
2019-07-30,8
2019-07-30,1
2019-07-30,5
2019-07-30,17
2019-07-30,1
2019-07-30,0
2019-07-30,3
2019-07-30,1
2019-07-30,2
2019-07-30,0
2019-07-30,6
2019-07-30,2
2019-07-30,1
2019-07-30,5
2019-07-30,1
2019-07-30,1
2019-07-30,8
2019-07-30,2
2019-07-30,6
2019-07-30,3
2019-07-30,1
2019-07-30,1
2019-07-30,10
2019-07-30,1
2019-07-30,11
2019-07-30,2
2019-07-30,6
2019-07-30,24
2019-07-30,2
2019-07-30,1
2019-07-30,2
2019-07-30,1
2019-07-30,0
2019-07-30,1
2019-07-30,1
2019-07-30,7
2019-07-30,0
2019-07-30,3
2019-07-30,2
2019-07-30,16
2019-07-30,0
2019-07-30,1
2019-07-30,2
2019-07-30,11
2019-07-30,0
2019-07-30,7
2019-07-30,1
2019-07-30,2
2019-07-30,2
2019-07-30,0
2019-07-30,5
2019-07-30,0
2019-07-30,2
2019-07-30,3
2019-07-30,16
2019-07-30,1
2019-07-30,0
2019-07-30,5
2019-07-30,13
2019-07-30,0
2019-07-30,0
2019-07-30,0
2019-07-30,4
2019-07-30,3
2019-07-30,0
2019-07-30,4
2019-07-30,0
2019-07-30,2
2019-07-30,4
2019-07-30,0
2019-07-30,4
2019-07-30,1
2019-07-30,1
2019-07-30,3
2019-07-30,3
2019-07-30,0
2019-07-30,0
2019-07-30,0
2019-07-30,2
2019-07-30,0
2019-07-30,2
2019-07-30,0
2019-07-30,1
2019-07-30,0
2019-07-30,1
2019-07-30,1
2019-07-30,2
2019-07-30,0
2019-07-30,1
2019-07-30,1
2019-07-30,2
2019-07-30,1
2019-07-30,1
2019-07-30,2
2019-07-30,1
2019-07-30,2
2019-07-30,3
2019-07-30,1
